edgeId,edgeType,maneuver,fromIndex,fromName,fromRoad,fromLane,fromX,fromY,fromZ,toIndex,toName,toRoad,toLane,toX,toY,toZ,controlX,controlY,controlZ,angleDegrees,fromLaneIsLeftmostTurnLane,source,bridgePart
9705,base,base,9536,Road_1704-Lane_1-Connector14,1704,1,-298.066,0.010,-140.469,15000,Road_1704-Lane_1-CConnect14,1704,1,-298.203,0.010,-134.386,,,,0.00,1,gley,bridge_cross_177_194
9706,base,base,9537,Road_87-Lane_1-Out,87,1,-52.286,0.000,29.232,14450,Road_87-Lane_1-CConnect3,87,1,-44.551,0.000,35.549,,,,0.00,1,gley,
9707,base,base,9537,Road_87-Lane_1-Out,87,1,-52.286,0.000,29.232,4290,Road_87-Lane_1-CConnect8,87,1,-47.235,0.000,32.819,,,,0.00,1,gley,
9708,base,base,9538,Road_209-Lane_1-Waypoint_172,209,1,-2487.110,-0.008,-1387.347,10920,Road_209-Lane_1-Waypoint_174,209,1,-2480.949,-0.008,-1387.939,,,,0.00,1,gley,
9709,base,base,9539,Road_17-Lane_3-CConnect6,17,3,142.432,0.000,-204.509,1694,Road_17-Lane_3-Connector2,17,3,138.571,0.000,-204.504,,,,0.00,0,gley,
9710,base,base,9540,Road_138-Lane_0-CConnect6,138,0,-1578.430,0.200,-1359.616,10316,Road_139-Lane_0-In,139,0,-1574.607,0.200,-1359.588,,,,0.00,0,gley,
9711,base,base,9541,Road_25-Lane_3-Waypoint_2,25,3,376.718,0.000,169.948,14552,Road_25-Lane_3-Waypoint_4,25,3,370.506,0.000,169.947,,,,0.00,0,gley,
9713,base,base,9543,Road_136-Lane_2-Waypoint_12,136,2,-1547.277,0.200,-1337.935,9690,Road_136-Lane_2-Waypoint_14,136,2,-1551.423,0.200,-1337.932,,,,0.00,1,gley,
9714,base,base,9544,Road_226-Lane_0-CConnect5,226,0,-3029.691,-0.205,-1103.069,17517,Road_225-Lane_0-In,225,0,-3029.148,-0.209,-1102.969,,,,0.00,1,gley,
9716,base,base,9546,Road_228-Lane_0-Connector2,228,0,-3166.993,-0.209,-1131.178,2910,Road_228-Lane_0-Connector3,228,0,-3167.090,-0.209,-1134.517,,,,0.00,1,gley,
9717,base,base,9547,Road_141-Lane_1-Connector4,141,1,-1771.436,0.256,-1327.360,1510,Road_141-Lane_1-Connector5,141,1,-1774.712,0.267,-1327.350,,,,0.00,0,gley,
9718,base,base,9548,Road_219-Lane_1-CConnect0,219,1,-2937.830,-0.008,-1173.480,6,Road_202-Lane_0-In,202,0,-2939.871,-0.008,-1172.246,,,,0.00,0,gley,
9719,base,base,9549,Road_124-Lane_1-Connector3,124,1,-294.690,0.010,-158.656,6268,Road_124-Lane_1-Connector4,124,1,-297.959,0.010,-160.629,,,,0.00,1,gley,
9720,base,base,9550,Road_118-Lane_3-CConnect3,118,3,-468.271,0.010,-204.209,10302,Road_118-Lane_3-Connector2,118,3,-471.236,0.010,-202.611,,,,0.00,0,gley,
9721,base,base,9551,Road_174-Lane_0-Connector8,174,0,-1596.865,0.200,-1239.432,16681,Road_174-Lane_0-Connector9,174,0,-1594.089,0.200,-1236.742,,,,0.00,1,gley,
9722,base,base,9552,Road_51-Lane_0-CConnect6,51,0,399.911,0.000,329.547,2311,Road_42-Lane_1-In,42,1,399.884,0.000,335.606,,,,0.00,1,gley,
9723,base,base,9553,Road_46-Lane_1-Waypoint_2,46,1,134.117,0.000,286.293,15371,Road_46-Lane_1-Waypoint_4,46,1,134.076,0.000,281.894,,,,0.00,1,gley,
9724,base,base,9554,Road_1705-Lane_1-Waypoint_74,1705,1,-473.938,12.830,-303.560,271,Road_1705-Lane_1-Waypoint_76,1705,1,-477.096,13.238,-306.168,,,,0.00,1,gley,bridge_cross_178_184
9725,base,base,9555,Road_117-Lane_2-Connector3,117,2,-216.079,0.003,-222.029,9989,Road_117-Lane_2-CConnect3,117,2,-215.165,0.001,-227.261,,,,0.00,0,gley,
9728,base,base,9558,Road_100-Lane_3-Waypoint_8,100,3,-90.057,0.000,-216.548,4386,Road_100-Lane_3-Waypoint_10,100,3,-85.885,0.000,-216.540,,,,0.00,0,gley,
9729,base,base,9559,Road_72-Lane_1-Out,72,1,-40.486,0.000,181.933,15038,Road_72-Lane_1-CConnect8,72,1,-40.466,0.000,176.551,,,,0.00,1,gley,
9730,base,base,9559,Road_72-Lane_1-Out,72,1,-40.486,0.000,181.933,7091,Road_72-Lane_1-CConnect4,72,1,-40.585,0.000,175.479,,,,0.00,1,gley,
9731,base,base,9559,Road_72-Lane_1-Out,72,1,-40.486,0.000,181.933,7016,Road_72-Lane_1-CConnect5,72,1,-40.524,0.000,174.409,,,,0.00,1,gley,
9732,base,base,9560,Road_200-Lane_1-In,200,1,-3040.954,-0.008,-1187.317,6452,Road_200-Lane_1-Waypoint_2,200,1,-3041.245,-0.008,-1193.152,,,,0.00,1,gley,
9733,base,base,9561,Road_56-Lane_2-Connector2,56,2,131.100,0.000,457.462,13042,Road_56-Lane_2-Connector3,56,2,133.307,0.000,454.456,,,,0.00,0,gley,
9734,base,base,9562,Road_208-Lane_1-Waypoint_76,208,1,-2880.102,-0.008,-1359.209,5669,Road_208-Lane_1-Waypoint_73,208,1,-2874.585,0.364,-1358.077,,,,0.00,1,gley,
9735,base,base,9563,Road_90-Lane_3-Waypoint_105,90,3,-127.279,0.000,26.918,10385,Road_90-Lane_3-Waypoint_107,90,3,-130.459,0.000,26.447,,,,0.00,0,gley,
9736,base,base,9564,Road_111-Lane_2-Waypoint_18,111,2,-359.309,0.010,-386.152,11745,Road_111-Lane_2-Waypoint_16,111,2,-354.249,0.010,-386.161,,,,0.00,0,gley,
9739,base,base,9567,Road_241-Lane_0-Waypoint_78,241,0,-3363.791,0.050,-1480.332,5739,Road_241-Lane_0-Waypoint_76,241,0,-3363.801,0.050,-1487.194,,,,0.00,1,gley,
9740,base,base,9568,Road_40-Lane_0-Out,40,0,308.758,0.000,223.601,4994,Road_40-Lane_0-CConnect7,40,0,308.752,0.000,218.317,,,,0.00,1,gley,
9741,base,base,9568,Road_40-Lane_0-Out,40,0,308.758,0.000,223.601,1046,Road_40-Lane_0-CConnect6,40,0,308.836,0.000,215.893,,,,0.00,1,gley,
9742,base,base,9569,Road_162-Lane_1-Connector3,162,1,-1862.898,0.200,-1144.957,2103,Road_162-Lane_1-Connector4,162,1,-1862.898,0.200,-1148.086,,,,0.00,1,gley,
9743,base,base,9570,Road_60-Lane_0-Out,60,0,-113.465,0.000,319.119,10922,Road_60-Lane_0-CConnect6,60,0,-118.663,0.000,319.122,,,,0.00,1,gley,
9744,base,base,9571,Road_72-Lane_0-CConnect3,72,0,-36.369,0.000,249.812,16258,Road_72-Lane_0-Connector2,72,0,-35.115,0.000,253.555,,,,0.00,1,gley,
9745,base,base,9572,Road_74-Lane_0-Connector2,74,0,-123.829,0.000,155.388,13704,Road_74-Lane_0-Connector3,74,0,-123.827,0.000,159.006,,,,0.00,1,gley,
9746,base,base,9573,Road_5-Lane_0-Waypoint_50,5,0,221.420,0.000,-65.718,12996,Road_5-Lane_0-Waypoint_48,5,0,221.418,0.000,-71.787,,,,0.00,1,gley,
9747,base,base,9574,Road_210-Lane_1-In,210,1,-2384.904,0.000,-1421.281,15155,Road_210-Lane_1-Waypoint_2,210,1,-2385.540,-0.008,-1428.845,,,,0.00,1,gley,
9748,base,base,9575,Road_197-Lane_0-Waypoint_3,197,0,-1424.574,9.172,-1348.212,8582,Road_197-Lane_0-Waypoint_2,197,0,-1415.027,9.687,-1348.209,,,,0.00,1,gley,
9749,base,base,9576,Road_32-Lane_1-Waypoint_4,32,1,108.589,0.000,-208.484,10203,Road_32-Lane_1-Waypoint_6,32,1,103.278,0.000,-208.484,,,,0.00,1,gley,
9750,base,base,9577,Road_42-Lane_1-Connector3,42,1,399.270,0.000,463.333,16703,Road_42-Lane_1-Connector4,42,1,397.295,0.000,465.758,,,,0.00,1,gley,
9752,base,base,9579,Road_202-Lane_1-Waypoint_8,202,1,-2941.638,-0.008,-1118.304,15738,Road_202-Lane_1-Waypoint_10,202,1,-2941.728,-0.008,-1123.382,,,,0.00,1,gley,
9753,base,base,9580,Road_46-Lane_1-In,46,1,134.123,0.000,292.766,9553,Road_46-Lane_1-Waypoint_2,46,1,134.117,0.000,286.293,,,,0.00,1,gley,
9754,base,base,9581,Road_151-Lane_1-Waypoint_2,151,1,-1478.035,2.000,-1512.636,15564,Road_151-Lane_1-Waypoint_4,151,1,-1471.870,2.000,-1512.654,,,,0.00,1,gley,
9755,base,base,9582,Road_33-Lane_3-Connector2,33,3,52.909,0.000,-351.677,7354,Road_33-Lane_3-Connector3,33,3,49.641,0.000,-351.680,,,,0.00,0,gley,
9756,base,base,9583,Road_69-Lane_0-Out,69,0,-36.626,0.000,446.370,15926,Road_69-Lane_0-CConnect3,69,0,-36.727,0.000,452.461,,,,0.00,1,gley,
9757,base,base,9583,Road_69-Lane_0-Out,69,0,-36.626,0.000,446.370,10296,Road_69-Lane_0-CConnect4,69,0,-36.922,0.000,452.622,,,,0.00,1,gley,
9758,base,base,9584,Road_13-Lane_0-Connector4,13,0,312.206,0.000,-378.080,1928,Road_13-Lane_0-Connector5,13,0,315.558,0.000,-378.077,,,,0.00,0,gley,
9759,base,base,9585,Road_42-Lane_0-Waypoint_18,42,0,396.047,0.000,385.434,11306,Road_42-Lane_0-Waypoint_16,42,0,396.050,0.000,381.298,,,,0.00,1,gley,
9760,base,base,9586,Road_211-Lane_0-Waypoint_1,211,0,-2364.779,0.000,-1414.467,1631,Road_211-Lane_0-Out,211,0,-2371.122,0.000,-1413.730,,,,0.00,1,gley,
9761,base,base,9587,Road_1705-Lane_0-Connector6,1705,0,-1600.584,0.200,-1235.141,683,Road_1705-Lane_0-Connector7,1705,0,-1603.010,0.200,-1237.061,,,,0.00,1,gley,bridge_cross_178_184
9762,base,base,9588,Road_174-Lane_0-CConnect14,174,0,-1608.743,0.200,-1254.683,1646,Road_174-Lane_0-Connector2,174,0,-1607.522,0.200,-1252.603,,,,0.00,1,gley,
9763,base,base,9589,Road_13-Lane_3-Waypoint_18,13,3,281.566,0.000,-385.684,15886,Road_13-Lane_3-Waypoint_20,13,3,287.423,0.000,-385.687,,,,0.00,0,gley,
9764,base,base,9590,Road_7-Lane_2-CConnect5,7,2,298.658,0.000,-17.311,13653,Road_6-Lane_2-In,6,2,296.717,0.000,-17.311,,,,0.00,0,gley,
9765,base,base,9591,Road_56-Lane_3-Waypoint_12,56,3,90.345,0.000,470.617,15511,Road_56-Lane_3-Waypoint_14,56,3,86.275,0.000,470.614,,,,0.00,0,gley,
9766,base,base,9592,Road_90-Lane_1-Waypoint_71,90,1,-84.274,0.000,-38.450,3589,Road_90-Lane_1-Waypoint_73,90,1,-82.897,0.000,-33.373,,,,0.00,1,gley,
9767,base,base,9593,Road_3-Lane_0-In,3,0,234.896,0.000,-212.446,1486,Road_3-Lane_0-Waypoint_22,3,0,239.595,0.000,-212.443,,,,0.00,1,gley,
9768,base,base,9594,Road_226-Lane_0-Waypoint_8,226,0,-3074.248,-0.008,-1111.804,6835,Road_226-Lane_0-Waypoint_6,226,0,-3069.461,-0.008,-1110.801,,,,0.00,1,gley,
9769,base,base,9595,Road_54-Lane_1-Waypoint_6,54,1,254.081,0.000,462.588,15778,Road_54-Lane_1-Waypoint_8,54,1,258.698,0.000,462.594,,,,0.00,1,gley,
9770,base,base,9596,Road_237-Lane_2-Waypoint_61,237,2,-2013.993,0.300,-917.763,42,Road_237-Lane_2-Waypoint_59,237,2,-2009.756,0.300,-921.131,,,,0.00,0,gley,
9771,base,base,9597,Road_54-Lane_1-In,54,1,235.266,0.000,462.566,166,Road_54-Lane_1-Waypoint_2,54,1,242.608,0.000,462.575,,,,0.00,1,gley,
9772,base,base,9598,Road_109-Lane_0-Connector5,109,0,-305.630,0.010,-359.659,2777,Road_109-Lane_0-CConnect5,109,0,-309.776,0.010,-359.703,,,,0.00,0,gley,
9773,base,base,9599,Road_164-Lane_0-Connector4,164,0,-1588.984,0.200,-972.420,10977,Road_164-Lane_0-Connector5,164,0,-1585.812,0.200,-972.439,,,,0.00,1,gley,
9774,base,base,9600,Road_101-Lane_1-Connector5,101,1,52.717,0.000,-212.471,14456,Road_101-Lane_1-CConnect5,101,1,57.143,0.000,-212.481,,,,0.00,1,gley,
9775,base,base,9601,Road_19-Lane_0-Waypoint_10,19,0,134.162,0.000,-159.175,10643,Road_19-Lane_0-Waypoint_8,19,0,134.164,0.000,-165.051,,,,0.00,1,gley,
9776,base,base,9602,Road_216-Lane_1-Out,216,1,-2455.672,9.080,-1323.326,2360,Road_218-Lane_4-In,218,4,-2450.160,8.500,-1324.942,,,,0.00,0,gley,
9777,base,base,9603,Road_149-Lane_1-Waypoint_16,149,1,-1624.708,2.000,-1512.722,14188,Road_149-Lane_1-Waypoint_18,149,1,-1619.553,2.000,-1512.737,,,,0.00,1,gley,
9778,base,base,9604,Road_107-Lane_0-Waypoint_28,107,0,46.755,0.000,-117.251,11582,Road_107-Lane_0-Waypoint_26,107,0,46.756,0.000,-121.258,,,,0.00,1,gley,
9779,base,base,9605,Road_14-Lane_1-Waypoint_22,14,1,151.653,0.000,-377.958,606,Road_14-Lane_1-Waypoint_20,14,1,158.608,0.000,-377.961,,,,0.00,0,gley,
9780,base,base,9606,Road_125-Lane_2-In,125,2,-336.318,0.010,-163.634,13736,Road_125-Lane_2-Waypoint_16,125,2,-338.418,0.010,-165.274,,,,0.00,0,gley,
9781,base,base,9607,Road_134-Lane_1-Waypoint_12,134,1,-385.666,0.010,-152.555,10713,Road_134-Lane_1-Waypoint_14,134,1,-385.686,0.010,-147.384,,,,0.00,1,gley,
9782,base,base,9608,Road_107-Lane_0-Waypoint_14,107,0,46.757,0.000,-147.618,13686,Road_107-Lane_0-Waypoint_12,107,0,46.758,0.000,-152.774,,,,0.00,1,gley,
9783,base,base,9609,Road_204-Lane_0-Waypoint_30,204,0,-3083.917,-0.008,-1179.795,607,Road_204-Lane_0-Waypoint_28,204,0,-3088.545,-0.008,-1179.819,,,,0.00,1,gley,
9784,base,base,9610,Road_13-Lane_1-Out,13,1,296.805,0.000,-381.892,3508,Road_13-Lane_1-CConnect6,13,1,302.004,0.000,-381.888,,,,0.00,0,gley,
9785,base,base,9611,Road_37-Lane_1-Waypoint_4,37,1,335.272,0.000,214.906,367,Road_37-Lane_1-Waypoint_6,37,1,340.335,0.000,217.016,,,,0.00,1,gley,
9786,base,base,9612,Road_147-Lane_3-Waypoint_6,147,3,-1737.686,2.000,-1517.646,10794,Road_147-Lane_3-Waypoint_8,147,3,-1733.069,2.000,-1517.669,,,,0.00,0,gley,
9787,base,base,9613,Road_2-Lane_3-In,2,3,322.198,0.000,-216.501,6157,Road_2-Lane_3-Waypoint_2,2,3,329.549,0.000,-216.495,,,,0.00,0,gley,
9788,base,base,9614,Road_140-Lane_1-Waypoint_10,140,1,-1456.609,0.300,-1364.784,11134,Road_140-Lane_1-Waypoint_12,140,1,-1452.598,0.300,-1364.797,,,,0.00,0,gley,
9789,base,base,9615,Road_225-Lane_1-CConnect3,225,1,-3036.215,-0.209,-1093.744,7291,Road_225-Lane_1-Connector2,225,1,-3039.301,-0.209,-1092.777,,,,0.00,1,gley,
9790,base,base,9616,Road_67-Lane_0-Waypoint_32,67,0,-211.185,0.000,366.199,16082,Road_67-Lane_0-Waypoint_30,67,0,-211.186,0.000,371.184,,,,0.00,1,gley,
9791,base,base,9617,Road_164-Lane_2-Out,164,2,-1604.628,0.200,-977.624,14161,Road_164-Lane_2-CConnect7,164,2,-1599.372,0.200,-977.656,,,,0.00,0,gley,
9792,base,base,9618,Road_239-Lane_0-Waypoint_16,239,0,-1906.567,6.180,-1327.847,13896,Road_239-Lane_0-Waypoint_18,239,0,-1911.079,7.290,-1327.737,,,,0.00,1,gley,
9793,base,base,9619,Road_3-Lane_1-Connector2,3,1,225.873,0.000,-208.464,14813,Road_3-Lane_1-Connector3,3,1,222.709,0.000,-208.471,,,,0.00,1,gley,
9794,base,base,9620,Road_164-Lane_1-Waypoint_12,164,1,-1636.206,0.200,-967.192,14040,Road_164-Lane_1-Waypoint_14,164,1,-1640.310,0.200,-967.214,,,,0.00,1,gley,
9795,base,base,9621,Road_53-Lane_2-Connector5,53,2,129.159,0.000,470.639,4777,Road_53-Lane_2-CConnect5,53,2,124.657,0.000,470.640,,,,0.00,0,gley,
9796,base,base,9622,Road_212-Lane_0-Waypoint_44,212,0,-2275.282,0.050,-1477.568,947,Road_212-Lane_0-Waypoint_46,212,0,-2279.230,0.050,-1473.651,,,,0.00,1,gley,
9797,base,base,9623,Road_81-Lane_3-Connector3,81,3,-38.879,0.000,-17.417,15618,Road_81-Lane_3-Connector4,81,3,-41.917,0.000,-17.456,,,,0.00,0,gley,
9798,base,base,9624,Road_129-Lane_0-CConnect9,129,0,-463.489,0.010,-378.449,8138,Road_114-Lane_1-In,114,1,-461.270,0.010,-378.052,,,,0.00,1,gley,
9799,base,base,9625,Road_54-Lane_0-Waypoint_14,54,0,270.987,0.000,466.608,4661,Road_54-Lane_0-Waypoint_12,54,0,266.905,0.000,466.603,,,,0.00,1,gley,
9800,base,base,9626,Road_124-Lane_0-In,124,0,-279.534,0.010,-153.876,10694,Road_124-Lane_0-Waypoint_22,124,0,-275.734,0.010,-150.705,,,,0.00,1,gley,
9801,base,base,9627,Road_214-Lane_2-Waypoint_136,214,2,-2409.664,-0.008,-1363.895,12379,Road_214-Lane_2-Waypoint_135,214,2,-2414.130,-0.008,-1362.486,,,,0.00,0,gley,
9802,base,base,9628,Road_205-Lane_1-Waypoint_94,205,1,-2610.286,0.000,-1023.839,4124,Road_205-Lane_1-Waypoint_96,205,1,-2611.706,0.000,-1029.836,,,,0.00,1,gley,
9803,base,base,9629,Road_215-Lane_0-Waypoint_26,215,0,-3188.936,0.050,-1221.495,6041,Road_215-Lane_0-Waypoint_24,215,0,-3183.217,0.050,-1221.628,,,,0.00,1,gley,
9804,base,base,9630,Road_237-Lane_3-Waypoint_235,237,3,-2480.765,0.000,-926.575,15018,Road_237-Lane_3-Waypoint_237,237,3,-2485.331,0.000,-929.994,,,,0.00,0,gley,
9806,base,base,9632,Road_218-Lane_1-Waypoint_102,218,1,-2378.622,8.500,-1332.280,16532,Road_218-Lane_1-Waypoint_104,218,1,-2383.684,8.500,-1331.077,,,,0.00,1,gley,
9807,base,base,9633,Road_26-Lane_3-Connector7,26,3,227.900,0.000,169.855,3937,Road_26-Lane_3-Connector8,26,3,224.567,0.000,169.852,,,,0.00,0,gley,
9808,base,base,9634,Road_241-Lane_1-Waypoint_23,241,1,-3303.822,0.050,-1471.314,5333,Road_241-Lane_1-Waypoint_25,241,1,-3309.771,0.050,-1471.048,,,,0.00,1,gley,
9809,base,base,9635,Road_68-Lane_1-Out,68,1,-128.031,0.000,335.690,6465,Road_68-Lane_1-CConnect10,68,1,-128.026,0.000,330.213,,,,0.00,1,gley,
9810,base,base,9635,Road_68-Lane_1-Out,68,1,-128.031,0.000,335.690,8456,Road_68-Lane_1-CConnect4,68,1,-128.406,0.000,329.706,,,,0.00,1,gley,
9811,base,base,9635,Road_68-Lane_1-Out,68,1,-128.031,0.000,335.690,9756,Road_68-Lane_1-CConnect5,68,1,-128.231,0.000,329.188,,,,0.00,1,gley,
9812,base,base,9636,Road_92-Lane_2-Waypoint_12,92,2,2.587,0.000,-385.938,7667,Road_92-Lane_2-Waypoint_10,92,2,6.599,0.000,-385.930,,,,0.00,0,gley,
9813,base,base,9637,Road_230-Lane_1-Waypoint_25,230,1,-2905.218,-0.209,-1019.822,8527,Road_230-Lane_1-Waypoint_27,230,1,-2901.847,-0.209,-1023.425,,,,0.00,1,gley,
9814,base,base,9638,Road_57-Lane_0-CConnect4,57,0,50.914,0.000,153.603,15303,Road_57-Lane_0-Connector2,57,0,51.483,0.000,158.207,,,,0.00,1,gley,
9815,base,base,9639,Road_114-Lane_2-CConnect5,114,2,-378.549,0.010,-386.131,3545,Road_111-Lane_2-In,111,2,-374.137,0.010,-386.125,,,,0.00,0,gley,
9816,base,base,9640,Road_251-Lane_0-Waypoint_16,251,0,-2950.009,0.050,-1422.405,17092,Road_251-Lane_0-Waypoint_12,251,0,-2949.989,0.050,-1418.190,,,,0.00,1,gley,
9817,base,base,9641,Road_142-Lane_1-Connector3,142,1,-1856.437,0.238,-1322.468,17151,Road_142-Lane_1-CConnect3,142,1,-1857.386,0.216,-1317.547,,,,0.00,0,gley,
9818,base,base,9642,Road_94-Lane_1-CConnect7,94,1,-116.928,0.000,-355.813,326,Road_94-Lane_1-Connector2,94,1,-120.980,0.000,-355.816,,,,0.00,0,gley,
9819,base,base,9643,Road_142-Lane_0-Connector3,142,0,-1856.997,0.300,-1329.132,16725,Road_142-Lane_0-Connector4,142,0,-1860.043,0.300,-1328.119,,,,0.00,0,gley,
9822,base,base,9646,Road_32-Lane_3-Waypoint_16,32,3,81.987,0.000,-204.486,11925,Road_32-Lane_3-Waypoint_18,32,3,77.127,0.000,-204.487,,,,0.00,0,gley,
9823,base,base,9647,Road_27-Lane_3-Connector2,27,3,139.345,0.000,171.755,6568,Road_27-Lane_3-CConnect2,27,3,138.155,0.000,175.973,,,,0.00,0,gley,
9824,base,base,9648,Road_110-Lane_3-Connector2,110,3,-217.785,0.007,-374.228,9504,Road_110-Lane_3-Connector3,110,3,-214.516,0.006,-374.243,,,,0.00,1,gley,
9825,base,base,9649,Road_82-Lane_1-Waypoint_8,82,1,134.196,0.000,339.888,8131,Road_82-Lane_1-Out,82,1,134.171,0.000,335.377,,,,0.00,1,gley,
9826,base,base,9650,Road_32-Lane_0-Waypoint_20,32,0,71.516,0.000,-212.487,15110,Road_32-Lane_0-Waypoint_18,32,0,77.128,0.000,-212.487,,,,0.00,1,gley,
9827,base,base,9651,Road_169-Lane_2-CConnect7,169,2,-1670.442,0.200,-1141.819,15238,Road_169-Lane_2-Connector2,169,2,-1674.552,0.200,-1141.839,,,,0.00,0,gley,
9828,base,base,9652,Road_3-Lane_2-CConnect5,3,2,320.303,0.000,-216.494,9613,Road_2-Lane_3-In,2,3,322.198,0.000,-216.501,,,,0.00,0,gley,
9829,base,base,9653,Road_8-Lane_1-Waypoint_30,8,1,395.955,0.000,-119.862,13650,Road_8-Lane_1-Waypoint_32,8,1,395.954,0.000,-123.894,,,,0.00,1,gley,
9830,base,base,9654,Road_26-Lane_3-Connector2,26,3,244.496,0.000,169.868,4500,Road_26-Lane_3-Connector3,26,3,240.558,0.000,169.865,,,,0.00,0,gley,
9831,base,base,9655,Road_198-Lane_0-Waypoint_59,198,0,-2931.707,-0.008,-1213.529,5510,Road_198-Lane_0-Waypoint_57,198,0,-2930.037,-0.008,-1220.414,,,,0.00,1,gley,
9832,base,base,9656,Road_163-Lane_0-Waypoint_2,163,0,-1857.598,0.200,-1174.298,11816,Road_163-Lane_0-Out,163,0,-1857.598,0.200,-1166.581,,,,0.00,1,gley,
9833,base,base,9657,Road_122-Lane_1-Connector3,122,1,-388.628,0.010,-21.388,7017,Road_122-Lane_1-Connector4,122,1,-391.697,0.010,-21.417,,,,0.00,1,gley,
9834,base,base,9658,Road_154-Lane_0-Waypoint_8,154,0,-1412.515,0.200,-1285.933,13494,Road_154-Lane_0-Waypoint_6,154,0,-1412.515,0.200,-1292.149,,,,0.00,1,gley,
9836,base,base,9660,Road_25-Lane_2-Connector3,25,2,395.219,0.000,154.438,6150,Road_25-Lane_2-CConnect3,25,2,395.879,0.000,147.730,,,,0.00,0,gley,
9837,base,base,9661,Road_105-Lane_0-CConnect3,105,0,-136.590,0.000,-204.673,145,Road_99-Lane_2-In,99,2,-140.603,0.000,-204.580,,,,0.00,1,gley,
9838,base,base,9662,Road_197-Lane_4-Waypoint_42,197,4,-1645.441,8.834,-1357.563,8381,Road_197-Lane_4-Waypoint_39,197,4,-1633.743,8.834,-1357.550,,,,0.00,0,gley,
9839,base,base,9663,Road_234-Lane_0-Waypoint_18,234,0,-2631.750,-0.008,-919.559,9666,Road_234-Lane_0-Waypoint_16,234,0,-2627.666,-0.008,-923.182,,,,0.00,1,gley,
9840,base,base,9664,Road_242-Lane_0-In,242,0,-3071.916,0.050,-1352.770,2602,Road_242-Lane_0-Waypoint_100,242,0,-3075.262,0.050,-1352.824,,,,0.00,1,gley,
9841,base,base,9665,Road_129-Lane_0-Connector6,129,0,-476.723,0.010,-372.089,4020,Road_129-Lane_0-Connector7,129,0,-475.146,0.010,-375.320,,,,0.00,1,gley,
9842,base,base,9666,Road_234-Lane_0-Waypoint_16,234,0,-2627.666,-0.008,-923.182,9271,Road_234-Lane_0-Waypoint_14,234,0,-2622.390,-0.008,-923.711,,,,0.00,1,gley,
9843,base,base,9667,Road_26-Lane_1-Waypoint_14,26,1,261.126,0.000,165.877,16841,Road_26-Lane_1-Out,26,1,254.621,0.000,165.876,,,,0.00,1,gley,
9844,base,base,9668,Road_29-Lane_2-Waypoint_20,29,2,-16.720,0.000,458.607,6633,Road_29-Lane_2-Waypoint_18,29,2,-10.898,0.000,458.607,,,,0.00,0,gley,
9845,base,base,9669,Road_145-Lane_0-Waypoint_14,145,0,-1856.946,0.979,-1429.169,4578,Road_145-Lane_0-Waypoint_12,145,0,-1857.226,0.867,-1422.814,,,,0.00,1,gley,
9847,base,base,9671,Road_197-Lane_3-Waypoint_72,197,3,-1737.882,9.172,-1339.282,805,Road_197-Lane_3-Waypoint_75,197,3,-1745.918,9.172,-1339.291,,,,0.00,0,gley,
9848,base,base,9672,Road_102-Lane_1-Waypoint_12,102,1,-123.746,0.000,-302.641,15663,Road_102-Lane_1-Waypoint_14,102,1,-123.748,0.000,-298.086,,,,0.00,1,gley,
9849,base,base,9673,Road_97-Lane_1-CConnect8,97,1,-211.113,0.000,-192.901,13837,Road_98-Lane_1-In,98,1,-211.112,0.000,-192.325,,,,0.00,1,gley,
9850,base,base,9674,Road_60-Lane_0-Waypoint_22,60,0,-110.924,0.000,319.120,9570,Road_60-Lane_0-Out,60,0,-113.465,0.000,319.119,,,,0.00,1,gley,
9851,base,base,9675,Road_197-Lane_4-Waypoint_17,197,4,-1523.714,9.172,-1357.459,312,Road_197-Lane_4-Waypoint_15,197,4,-1511.139,9.172,-1357.451,,,,0.00,0,gley,
9852,base,base,9676,Road_24-Lane_0-CConnect7,24,0,395.963,0.000,-36.641,9797,Road_8-Lane_1-In,8,1,395.975,0.000,-40.835,,,,0.00,1,gley,
9853,base,base,9677,Road_26-Lane_1-Waypoint_8,26,1,275.533,0.000,165.880,15403,Road_26-Lane_1-Waypoint_10,26,1,271.436,0.000,165.879,,,,0.00,1,gley,
9854,base,base,9678,Road_107-Lane_0-Connector6,107,0,46.839,0.000,-214.754,4486,Road_107-Lane_0-Connector7,107,0,46.851,0.000,-218.234,,,,0.00,1,gley,
9855,base,base,9679,Road_254-Lane_0-Waypoint_114,254,0,-2722.458,0.050,-1662.458,14058,Road_254-Lane_0-Waypoint_112,254,0,-2725.493,0.050,-1658.089,,,,0.00,1,gley,
9856,base,base,9680,Road_212-Lane_0-Waypoint_42,212,0,-2272.361,0.050,-1481.395,9622,Road_212-Lane_0-Waypoint_44,212,0,-2275.282,0.050,-1477.568,,,,0.00,1,gley,
9857,base,base,9681,Road_256-Lane_1-Waypoint_31,256,1,-2721.612,0.050,-1487.397,10515,Road_256-Lane_1-Waypoint_33,256,1,-2716.063,0.050,-1484.881,,,,0.00,1,gley,
9858,base,base,9682,Road_150-Lane_2-Waypoint_22,150,2,-1516.676,2.000,-1501.984,13525,Road_150-Lane_2-Waypoint_20,150,2,-1523.706,2.000,-1501.980,,,,0.00,0,gley,
